DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,LV,2020,520.146,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,LV,2021,569.910,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,NL,2020,5784.599,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,NL,2021,7859.544,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,NO,2020,23.347,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,PL,2020,6932.755,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,PL,2021,6398.420,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,PT,2020,3206.167,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,PT,2021,3391.558,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,RO,2020,493.506,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,RO,2021,579.874,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,RS,2020,19.469,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,SE,2020,9501.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,SE,2021,11174.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,SI,2020,155.180,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,SI,2021,169.224,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,SK,2020,1120.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,SK,2021,1325.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,TR,2020,1342.115,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,UA,2020,284.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5110-5150_W6000RI,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,AT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,AT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,BE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,BE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,BG,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,DE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,DE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,ES,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,ES,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,EU27_2020,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,EU27_2020,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,FR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,FR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,IT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,IT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,NO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,TR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5210P,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,AT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,AT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,BE,2020,5.200,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,BE,2021,0.400,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,BG,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,DE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,DE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,ES,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,ES,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,EU27_2020,2020,22.814,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,EU27_2020,2021,12.787,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,FI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,FI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,FR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,FR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,IT,2020,11.764,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,IT,2021,6.770,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,NO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,PL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,PL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,SE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,SE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,SI,2020,5.850,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,SI,2021,5.617,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,TR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5220P,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,AT,2020,0.140,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,AT,2021,0.169,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,BA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,BE,2020,19.500,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,BE,2021,14.200,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,BG,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,BG,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,CY,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,CY,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,CZ,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,CZ,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,DE,2020,307.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,DE,2021,203.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,DK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,DK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,EE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,EE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,EL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,EL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,ES,2020,13.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,ES,2021,14.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,EU27_2020,2020,5022.623,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,EU27_2020,2021,4426.689,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,FI,2020,0.166,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,FI,2021,0.560,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,FR,2020,5.384,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,FR,2021,8.058,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,GE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,HR,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,HR,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,HU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,HU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,IE,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,IE,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,IS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,IT,2020,4655.575,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,IT,2021,4101.988,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,LT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,LT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,LU,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,LU,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,LV,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,LV,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,MD,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,ME,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,MK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,MT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,MT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,NL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,NL,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,NO,2020,0.104,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,PL,2020,1.858,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,PL,2021,1.714,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,PT,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,PT,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,RO,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,RO,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,RS,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,SE,2020,20.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,SE,2021,83.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,SI,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,SI,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,SK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,SK,2021,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,TR,2020,40.449,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,UA,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5290,GWH,XK,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,AL,2020,0.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,AT,2020,628.708,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,AT,2021,601.601,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,BA,2020,8.000,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,BE,2020,1014.600,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,BE,2021,976.300,
ESTAT:NRG_BAL_C(1.0),14/12/22 23:00:00,A,GEP,R5300,GWH,BG,2020,225.629,
