DATAFLOW,LAST UPDATE,freq,airpol,src_crf,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,TR,2018,268.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,TR,2019,266.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,TR,2020,287.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1990,100.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1991,101.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1992,98.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1993,96.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1994,95.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1995,94.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1996,96.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1997,94.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1998,94.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,1999,90.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2000,91.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2001,91.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2002,88.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2003,89.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2004,89.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2005,88.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2006,87.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2007,86.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2008,83.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2009,76.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2010,78.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2011,72.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2012,74.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2013,72.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2014,67.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2015,65.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2016,62.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2017,61.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2018,60.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2019,59.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,I90,UK,2020,51.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1990,8.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1991,8.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1992,8.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1993,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1994,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1995,8.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1996,9.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1997,8.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1998,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,1999,7.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2000,8.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2001,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2002,9.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2003,10.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2004,10.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2005,10.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2006,10.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2007,10.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2008,10.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2009,9.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2010,9.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2011,9.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2012,9.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2013,9.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2014,8.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2015,9.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2016,9.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2017,9.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2018,8.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2019,9.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,AT,2020,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1990,14.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1991,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1992,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1993,14.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1994,15.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1995,15.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1996,15.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1997,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1998,15.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,1999,14.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2000,14.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2001,14.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2002,14.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2003,14.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2004,14.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2005,14.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2006,13.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2007,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2008,13.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2009,12.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2010,12.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2011,11.5,b
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2012,11.2,b
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2013,11.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2014,10.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2015,10.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2016,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2017,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2018,10.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2019,10.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BE,2020,9.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1990,9.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1991,7.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1992,6.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1993,6.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1994,6.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1995,6.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1996,6.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1997,6.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1998,5.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,1999,5.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2000,4.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2001,5.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2002,5.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2003,6.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2004,6.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2005,6.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2006,6.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2007,7.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2008,7.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2009,5.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2010,6.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2011,7.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2012,7.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2013,6.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2014,7.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2015,7.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2016,7.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2017,7.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2018,7.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2019,7.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,BG,2020,5.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1990,8.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1991,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1992,7.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1993,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1994,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1995,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1996,7.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1997,7.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1998,7.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,1999,7.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2000,8.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2001,8.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2002,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2003,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2004,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2005,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2006,7.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2007,7.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2008,7.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2009,7.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2010,7.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2011,6.8,b
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2012,6.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2013,6.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2014,6.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2015,6.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2016,6.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2017,6.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2018,6.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2019,5.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CH,2020,5.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1990,10.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1991,11.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1992,11.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1993,11.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1994,11.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1995,11.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1996,11.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1997,11.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1998,12.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,1999,12.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2000,13.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2001,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2002,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2003,13.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2004,13.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2005,13.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2006,13.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2007,13.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2008,13.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2009,12.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2010,12.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2011,11.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2012,10.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2013,9.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2014,10.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2015,10.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2016,11.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2017,11.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2018,11.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2019,10.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CY,2020,9.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1990,18.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1991,16.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1992,16.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1993,15.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1994,14.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1995,14.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1996,14.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1997,14.4,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1998,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,1999,12.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2000,13.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2001,13.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2002,13.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2003,14.0,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2004,14.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2005,13.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2006,14.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2007,14.3,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2008,13.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2009,12.5,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2010,12.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2011,12.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2012,12.2,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2013,11.8,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2014,11.6,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2015,11.7,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2016,11.9,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2017,12.1,
ESTAT:SDG_13_10(1.0),01/12/22 23:00:00,A,GHG,TOTXMEMONIA,T_HAB,CZ,2018,12.4,
